,agegroup,gender,not infected,infected,dead (other),All,not infected %,scenario,day,immun or dead
20,All,,744851,252178.0,1425,1000000,74.4851,base r0=3.5 f=0,35,1546.0
0,0,f,17183,5811.0,1,23035,74.5951812459301,base r0=3.5 f=0,36,40.0
1,0,m,18008,6207.0,3,24260,74.22918384171476,base r0=3.5 f=0,36,42.0
2,5,f,13948,7445.0,0,21442,65.04990206137488,base r0=3.5 f=0,36,49.0
3,5,m,14745,7879.0,1,22672,65.03616796047989,base r0=3.5 f=0,36,47.0
4,10,f,12712,8871.0,1,21655,58.702378203648124,base r0=3.5 f=0,36,71.0
5,10,m,13397,9477.0,1,22939,58.40272025807577,base r0=3.5 f=0,36,64.0
6,15,f,13947,9120.0,0,23135,60.28528204019883,base r0=3.5 f=0,36,68.0
7,15,m,15037,9986.0,0,25087,59.93941085024116,base r0=3.5 f=0,36,64.0
8,20,f,37925,18457.0,0,56489,67.13696471879481,base r0=3.5 f=0,36,107.0
9,20,m,41492,20017.0,6,61621,67.33418802031775,base r0=3.5 f=0,36,106.0
10,30,f,41258,21345.0,0,62744,65.75608823154406,base r0=3.5 f=0,36,141.0
11,30,m,43392,21932.0,6,65494,66.25339725776406,base r0=3.5 f=0,36,164.0
12,40,f,41838,20356.0,5,62332,67.12122184431752,base r0=3.5 f=0,36,133.0
13,40,m,42352,20752.0,15,63253,66.95650799171581,base r0=3.5 f=0,36,134.0
14,50,f,56457,24151.0,29,80774,69.89501572288113,base r0=3.5 f=0,36,137.0
15,50,m,56904,24402.0,49,81519,69.80458543407059,base r0=3.5 f=0,36,164.0
16,60,f,49010,14854.0,55,64018,76.55659345808992,base r0=3.5 f=0,36,99.0
17,60,m,46058,13850.0,87,60075,76.66749895963379,base r0=3.5 f=0,36,80.0
18,70,f,74353,15755.0,686,90875,81.81898211829436,base r0=3.5 f=0,36,81.0
19,70,m,54509,11505.0,516,66581,81.86870128114627,base r0=3.5 f=0,36,51.0
20,All,,704525,292172.0,1461,1000000,70.4525,base r0=3.5 f=0,36,1842.0
0,0,f,16273,6715.0,1,23035,70.64467115259387,base r0=3.5 f=0,37,46.0
1,0,m,17126,7078.0,3,24260,70.59356966199505,base r0=3.5 f=0,37,53.0
2,5,f,12871,8508.0,0,21442,60.027049715511616,base r0=3.5 f=0,37,63.0
3,5,m,13604,9009.0,1,22672,60.00352858151024,base r0=3.5 f=0,37,58.0
4,10,f,11502,10073.0,1,21655,53.11475409836065,base r0=3.5 f=0,37,79.0
5,10,m,12124,10736.0,1,22939,52.85321940799512,base r0=3.5 f=0,37,78.0
6,15,f,12644,10410.0,0,23135,54.65312297384914,base r0=3.5 f=0,37,81.0
7,15,m,13638,11363.0,0,25087,54.36281739546378,base r0=3.5 f=0,37,86.0
8,20,f,35223,21148.0,0,56489,62.35373258510506,base r0=3.5 f=0,37,118.0
9,20,m,38576,22912.0,7,61621,62.60203502052871,base r0=3.5 f=0,37,126.0
10,30,f,38158,24421.0,0,62744,60.815376769093454,base r0=3.5 f=0,37,165.0
11,30,m,40230,25062.0,6,65494,61.425474089229546,base r0=3.5 f=0,37,196.0
12,40,f,38700,23471.0,5,62332,62.08688955913495,base r0=3.5 f=0,37,156.0
13,40,m,39275,23793.0,15,63253,62.09191658893649,base r0=3.5 f=0,37,170.0
14,50,f,52804,27772.0,30,80774,65.37252086067299,base r0=3.5 f=0,37,168.0
15,50,m,53192,28066.0,51,81519,65.25104576847114,base r0=3.5 f=0,37,210.0
16,60,f,46691,17160.0,56,64018,72.9341747633478,base r0=3.5 f=0,37,111.0
17,60,m,43788,16105.0,88,60075,72.88888888888889,base r0=3.5 f=0,37,94.0
18,70,f,71600,18475.0,709,90875,78.78954607977991,base r0=3.5 f=0,37,91.0
19,70,m,52549,13444.0,530,66581,78.92491852029858,base r0=3.5 f=0,37,58.0
20,All,,660568,335721.0,1504,1000000,66.05680000000001,base r0=3.5 f=0,37,2207.0
0,0,f,15256,7720.0,1,23035,66.22965053179944,base r0=3.5 f=0,38,58.0
1,0,m,16082,8115.0,3,24260,66.29018961253091,base r0=3.5 f=0,38,60.0
2,5,f,11729,9638.0,0,21442,54.70105400615615,base r0=3.5 f=0,38,75.0
3,5,m,12398,10206.0,1,22672,54.68419195483416,base r0=3.5 f=0,38,67.0
4,10,f,10297,11263.0,1,21655,47.55021934888017,base r0=3.5 f=0,38,94.0
5,10,m,10748,12097.0,1,22939,46.85470159989538,base r0=3.5 f=0,38,93.0
6,15,f,11304,11733.0,0,23135,48.861033066781935,base r0=3.5 f=0,38,98.0
7,15,m,12129,12850.0,0,25087,48.34774983058955,base r0=3.5 f=0,38,108.0
8,20,f,32277,24056.0,0,56489,57.138557949335265,base r0=3.5 f=0,38,156.0
9,20,m,35382,26068.0,7,61621,57.41873711883936,base r0=3.5 f=0,38,164.0
10,30,f,34844,27691.0,0,62744,55.533596837944664,base r0=3.5 f=0,38,209.0
11,30,m,36848,28406.0,6,65494,56.26164228784316,base r0=3.5 f=0,38,234.0
12,40,f,35415,26717.0,5,62332,56.81672335237118,base r0=3.5 f=0,38,195.0
13,40,m,36049,26981.0,15,63253,56.991763236526324,base r0=3.5 f=0,38,208.0
14,50,f,48822,31715.0,31,80774,60.44271671577488,base r0=3.5 f=0,38,206.0
15,50,m,49245,31969.0,53,81519,60.40922975011961,base r0=3.5 f=0,38,252.0
16,60,f,44089,19738.0,56,64018,68.86969289887219,base r0=3.5 f=0,38,135.0
17,60,m,41344,18518.0,91,60075,68.82064086558468,base r0=3.5 f=0,38,122.0
18,70,f,68557,21485.0,726,90875,75.44099037138928,base r0=3.5 f=0,38,107.0
19,70,m,50277,15695.0,544,66581,75.5125336056833,base r0=3.5 f=0,38,65.0
20,All,,613092,382661.0,1541,1000000,61.3092,base r0=3.5 f=0,38,2706.0
0,0,f,14207,8757.0,1,23035,61.67571087475581,base r0=3.5 f=0,39,70.0
1,0,m,14929,9264.0,3,24260,61.53751030502885,base r0=3.5 f=0,39,64.0
2,5,f,10571,10780.0,0,21442,49.30043839194105,base r0=3.5 f=0,39,91.0
3,5,m,11107,11480.0,1,22672,48.98994354269583,base r0=3.5 f=0,39,84.0
4,10,f,9025,12508.0,1,21655,41.67628723158624,base r0=3.5 f=0,39,121.0
5,10,m,9373,13444.0,1,22939,40.86054317973756,base r0=3.5 f=0,39,121.0
6,15,f,9888,13125.0,0,23135,42.740436567970605,base r0=3.5 f=0,39,122.0
7,15,m,10578,14374.0,0,25087,42.16526487822378,base r0=3.5 f=0,39,135.0
8,20,f,29167,27140.0,0,56489,51.633061303970685,base r0=3.5 f=0,39,182.0
9,20,m,32091,29305.0,7,61621,52.07802534850132,base r0=3.5 f=0,39,218.0
10,30,f,31352,31128.0,0,62744,49.96812444217774,base r0=3.5 f=0,39,264.0
11,30,m,33146,32067.0,7,65494,50.60921611139951,base r0=3.5 f=0,39,274.0
12,40,f,31957,30150.0,5,62332,51.269011101841755,base r0=3.5 f=0,39,220.0
13,40,m,32573,30412.0,16,63253,51.49637171359461,base r0=3.5 f=0,39,252.0
14,50,f,44614,35872.0,33,80774,55.23311956817788,base r0=3.5 f=0,39,255.0
15,50,m,45004,36153.0,54,81519,55.20676161385689,base r0=3.5 f=0,39,308.0
16,60,f,41253,22542.0,58,64018,64.43968883751445,base r0=3.5 f=0,39,165.0
17,60,m,38643,21193.0,92,60075,64.32459425717852,base r0=3.5 f=0,39,147.0
18,70,f,65252,24750.0,740,90875,71.8041265474553,base r0=3.5 f=0,39,133.0
19,70,m,47861,18089.0,559,66581,71.88387077394451,base r0=3.5 f=0,39,72.0
20,All,,562591,432533.0,1578,1000000,56.2591,base r0=3.5 f=0,39,3298.0
0,0,f,12999,9951.0,1,23035,56.431517256349025,base r0=3.5 f=0,40,84.0
1,0,m,13713,10466.0,3,24260,56.525144270403956,base r0=3.5 f=0,40,78.0
2,5,f,9305,12022.0,0,21442,43.39613841992352,base r0=3.5 f=0,40,115.0
3,5,m,9838,12727.0,1,22672,43.39273112208892,base r0=3.5 f=0,40,106.0
4,10,f,7736,13773.0,1,21655,35.7238513045486,base r0=3.5 f=0,40,145.0
5,10,m,7972,14821.0,1,22939,34.753040673089494,base r0=3.5 f=0,40,145.0
6,15,f,8530,14455.0,0,23135,36.87054246812189,base r0=3.5 f=0,40,150.0
7,15,m,9182,15744.0,0,25087,36.60062980826723,base r0=3.5 f=0,40,161.0
8,20,f,26047,30220.0,0,56489,46.109862097045436,base r0=3.5 f=0,40,222.0
9,20,m,28613,32739.0,7,61621,46.43384560458285,base r0=3.5 f=0,40,262.0
10,30,f,27954,34462.0,0,62744,44.55246716817544,base r0=3.5 f=0,40,328.0
11,30,m,29416,35747.0,7,65494,44.91403792713836,base r0=3.5 f=0,40,324.0
12,40,f,28419,33642.0,5,62332,45.592953859975616,base r0=3.5 f=0,40,266.0
13,40,m,28922,34002.0,16,63253,45.724313471297805,base r0=3.5 f=0,40,313.0
14,50,f,40236,40191.0,36,80774,49.813058657488796,base r0=3.5 f=0,40,311.0
15,50,m,40605,40485.0,54,81519,49.81047363191403,base r0=3.5 f=0,40,375.0
16,60,f,38286,25477.0,63,64018,59.80505482832953,base r0=3.5 f=0,40,192.0
17,60,m,35807,23994.0,97,60075,59.603828547648774,base r0=3.5 f=0,40,177.0
18,70,f,61682,28275.0,759,90875,67.87565337001375,base r0=3.5 f=0,40,159.0
19,70,m,45174,20742.0,576,66581,67.84818491761914,base r0=3.5 f=0,40,89.0
20,All,,510436,483935.0,1627,1000000,51.0436,base r0=3.5 f=0,40,4002.0
0,0,f,11852,11083.0,1,23035,51.45213805079227,base r0=3.5 f=0,41,99.0
1,0,m,12495,11669.0,3,24260,51.504534212695795,base r0=3.5 f=0,41,93.0
2,5,f,8036,13259.0,0,21442,37.477847215744795,base r0=3.5 f=0,41,147.0
3,5,m,8533,14009.0,1,22672,37.636732533521524,base r0=3.5 f=0,41,129.0
4,10,f,6500,14988.0,1,21655,30.01616254906488,base r0=3.5 f=0,41,166.0
5,10,m,6722,16041.0,1,22939,29.303805745673305,base r0=3.5 f=0,41,175.0
6,15,f,7280,15677.0,0,23135,31.46747352496218,base r0=3.5 f=0,41,178.0
7,15,m,7760,17133.0,0,25087,30.932355403196876,base r0=3.5 f=0,41,194.0
8,20,f,22824,33377.0,0,56489,40.40432650604542,base r0=3.5 f=0,41,288.0
9,20,m,25171,36116.0,7,61621,40.848087502637085,base r0=3.5 f=0,41,327.0
10,30,f,24330,38020.0,0,62744,38.77661609078159,base r0=3.5 f=0,41,394.0
11,30,m,25711,39385.0,7,65494,39.25703117842856,base r0=3.5 f=0,41,391.0
12,40,f,24892,37106.0,5,62332,39.934544054418275,base r0=3.5 f=0,41,329.0
13,40,m,25333,37543.0,16,63253,40.05027429529034,base r0=3.5 f=0,41,361.0
14,50,f,35971,44401.0,37,80774,44.532894248149155,base r0=3.5 f=0,41,365.0
15,50,m,36040,44973.0,55,81519,44.21055214121861,base r0=3.5 f=0,41,451.0
16,60,f,35060,28657.0,63,64018,54.76584710550158,base r0=3.5 f=0,41,238.0
17,60,m,32839,26928.0,98,60075,54.66333749479817,base r0=3.5 f=0,41,210.0
18,70,f,57897,32012.0,780,90875,63.710591471801926,base r0=3.5 f=0,41,186.0
19,70,m,42444,23442.0,591,66581,63.74791607215272,base r0=3.5 f=0,41,104.0
20,All,,457690,535819.0,1666,1000000,45.769,base r0=3.5 f=0,41,4825.0
0,0,f,10695,12221.0,1,23035,46.429346646407645,base r0=3.5 f=0,42,118.0
1,0,m,11193,12942.0,3,24260,46.137675185490515,base r0=3.5 f=0,42,122.0
2,5,f,6856,14410.0,0,21442,31.97462923234773,base r0=3.5 f=0,42,176.0
3,5,m,7280,15236.0,1,22672,32.11009174311927,base r0=3.5 f=0,42,155.0
4,10,f,5345,16104.0,1,21655,24.68252135765412,base r0=3.5 f=0,42,205.0
5,10,m,5495,17220.0,1,22939,23.954836740921575,base r0=3.5 f=0,42,223.0
6,15,f,5978,16943.0,0,23135,25.839636913767023,base r0=3.5 f=0,42,214.0
7,15,m,6372,18479.0,0,25087,25.39960935942919,base r0=3.5 f=0,42,236.0
8,20,f,19772,36367.0,0,56489,35.00150471773266,base r0=3.5 f=0,42,350.0
9,20,m,21748,39468.0,8,61621,35.2931630450658,base r0=3.5 f=0,42,397.0
10,30,f,20900,41380.0,1,62744,33.30995792426367,base r0=3.5 f=0,42,463.0
11,30,m,22103,42897.0,7,65494,33.748129599657986,base r0=3.5 f=0,42,487.0
12,40,f,21448,40488.0,5,62332,34.40929217737278,base r0=3.5 f=0,42,391.0
13,40,m,21843,40953.0,16,63253,34.53274943480942,base r0=3.5 f=0,42,441.0
14,50,f,31546,48755.0,38,80774,39.05464629707579,base r0=3.5 f=0,42,435.0
15,50,m,31717,49197.0,56,81519,38.907493958463675,base r0=3.5 f=0,42,549.0
16,60,f,31889,31782.0,64,64018,49.812552719547625,base r0=3.5 f=0,42,283.0
17,60,m,29878,29838.0,102,60075,49.73449854348731,base r0=3.5 f=0,42,257.0
18,70,f,53950,35895.0,804,90875,59.36726272352132,base r0=3.5 f=0,42,226.0
19,70,m,39517,26329.0,606,66581,59.351767020621494,base r0=3.5 f=0,42,129.0
20,All,,405525,586904.0,1714,1000000,40.5525,base r0=3.5 f=0,42,5857.0
0,0,f,9522,13366.0,1,23035,41.337095723898415,base r0=3.5 f=0,43,146.0
1,0,m,9953,14158.0,3,24260,41.026380873866444,base r0=3.5 f=0,43,146.0
2,5,f,5770,15471.0,0,21442,26.90980319000093,base r0=3.5 f=0,43,201.0
3,5,m,6102,16376.0,1,22672,26.91425546930134,base r0=3.5 f=0,43,193.0
4,10,f,4294,17123.0,1,21655,19.8291387670284,base r0=3.5 f=0,43,237.0
5,10,m,4429,18237.0,1,22939,19.307729194821047,base r0=3.5 f=0,43,272.0
6,15,f,4829,18058.0,0,23135,20.87313594121461,base r0=3.5 f=0,43,248.0
7,15,m,5210,19606.0,0,25087,20.76772830549687,base r0=3.5 f=0,43,271.0
8,20,f,16904,39169.0,1,56489,29.92441006213599,base r0=3.5 f=0,43,415.0
9,20,m,18616,42502.0,8,61621,30.210480193440546,base r0=3.5 f=0,43,495.0
10,30,f,17664,44519.0,1,62744,28.152492668621704,base r0=3.5 f=0,43,560.0
11,30,m,18727,46166.0,7,65494,28.593458942803924,base r0=3.5 f=0,43,594.0
12,40,f,18248,43594.0,5,62332,29.275492523904255,base r0=3.5 f=0,43,485.0
13,40,m,18591,44112.0,17,63253,29.391491312665014,base r0=3.5 f=0,43,533.0
14,50,f,27349,52846.0,39,80774,33.85866739297298,base r0=3.5 f=0,43,540.0
15,50,m,27415,53387.0,58,81519,33.63019664127381,base r0=3.5 f=0,43,659.0
16,60,f,28660,34956.0,65,64018,44.76865881470836,base r0=3.5 f=0,43,337.0
17,60,m,26886,32783.0,104,60075,44.754057428214736,base r0=3.5 f=0,43,302.0
18,70,f,49851,39934.0,819,90875,54.85667125171939,base r0=3.5 f=0,43,271.0
19,70,m,36499,29299.0,621,66581,54.81894234090807,base r0=3.5 f=0,43,162.0
20,All,,355519,635662.0,1752,1000000,35.551899999999996,base r0=3.5 f=0,43,7067.0
0,0,f,8354,14491.0,1,23035,36.266550900803125,base r0=3.5 f=0,44,189.0
1,0,m,8706,15371.0,3,24260,35.886232481450946,base r0=3.5 f=0,44,180.0
2,5,f,4787,16418.0,0,21442,22.32534278518795,base r0=3.5 f=0,44,237.0
3,5,m,5040,17400.0,1,22672,22.230063514467187,base r0=3.5 f=0,44,231.0
4,10,f,3403,17958.0,1,21655,15.714615562225815,base r0=3.5 f=0,44,293.0
5,10,m,3523,19090.0,1,22939,15.358123719429791,base r0=3.5 f=0,44,325.0
6,15,f,3879,18951.0,0,23135,16.76680354441323,base r0=3.5 f=0,44,305.0
7,15,m,4153,20600.0,0,25087,16.55439072029338,base r0=3.5 f=0,44,334.0
8,20,f,14189,41775.0,1,56489,25.11816459841739,base r0=3.5 f=0,44,524.0
9,20,m,15635,45385.0,8,61621,25.372843673423024,base r0=3.5 f=0,44,593.0
10,30,f,14651,47422.0,1,62744,23.350439882697945,base r0=3.5 f=0,44,670.0
11,30,m,15636,49130.0,7,65494,23.87394265123523,base r0=3.5 f=0,44,721.0
12,40,f,15360,46377.0,5,62332,24.642238336648912,base r0=3.5 f=0,44,590.0
13,40,m,15616,46992.0,17,63253,24.688157083458492,base r0=3.5 f=0,44,628.0
14,50,f,23425,56668.0,41,80774,29.000668531953348,base r0=3.5 f=0,44,640.0
15,50,m,23415,57249.0,58,81519,28.72336510506753,base r0=3.5 f=0,44,797.0
16,60,f,25492,38047.0,66,64018,39.82005061076572,base r0=3.5 f=0,44,413.0
17,60,m,24059,35553.0,104,60075,40.04827299209322,base r0=3.5 f=0,44,359.0
18,70,f,45754,43951.0,842,90875,50.34828060522696,base r0=3.5 f=0,44,328.0
19,70,m,33555,32191.0,638,66581,50.39726047971643,base r0=3.5 f=0,44,197.0
20,All,,308632,681019.0,1795,1000000,30.863200000000003,base r0=3.5 f=0,44,8554.0
0,0,f,7340,15473.0,1,23035,31.864553939657043,base r0=3.5 f=0,45,221.0
1,0,m,7576,16466.0,3,24260,31.22835943940643,base r0=3.5 f=0,45,215.0
2,5,f,3873,17278.0,0,21442,18.062680720082085,base r0=3.5 f=0,45,291.0
3,5,m,4098,18288.0,1,22672,18.07515878616796,base r0=3.5 f=0,45,285.0
4,10,f,2608,18691.0,1,21655,12.04340798891711,base r0=3.5 f=0,45,355.0
5,10,m,2755,19800.0,1,22939,12.010113780025284,base r0=3.5 f=0,45,383.0
6,15,f,3013,19755.0,0,23135,13.023557380592177,base r0=3.5 f=0,45,367.0
7,15,m,3241,21449.0,0,25087,12.919041734763026,base r0=3.5 f=0,45,397.0
8,20,f,11705,44138.0,1,56489,20.720848306749986,base r0=3.5 f=0,45,645.0
9,20,m,12971,47919.0,8,61621,21.04964216744292,base r0=3.5 f=0,45,723.0
10,30,f,12026,49917.0,1,62744,19.166772918526075,base r0=3.5 f=0,45,800.0
11,30,m,12881,51739.0,7,65494,19.667450453476654,base r0=3.5 f=0,45,867.0
12,40,f,12695,48935.0,5,62332,20.366745812744657,base r0=3.5 f=0,45,697.0
13,40,m,12990,49498.0,17,63253,20.536575340300065,base r0=3.5 f=0,45,748.0
14,50,f,19870,60074.0,42,80774,24.599499839057124,base r0=3.5 f=0,45,788.0
15,50,m,19805,60713.0,61,81519,24.29494964364136,base r0=3.5 f=0,45,940.0
16,60,f,22633,40833.0,66,64018,35.35411915398794,base r0=3.5 f=0,45,486.0
17,60,m,21288,38247.0,108,60075,35.43570536828964,base r0=3.5 f=0,45,432.0
18,70,f,41954,47656.0,862,90875,46.16671251719395,base r0=3.5 f=0,45,403.0
19,70,m,30606,35063.0,653,66581,45.96806896862468,base r0=3.5 f=0,45,259.0
20,All,,265928,721932.0,1838,1000000,26.5928,base r0=3.5 f=0,45,10302.0
0,0,f,6357,16415.0,1,23035,27.59713479487736,base r0=3.5 f=0,46,262.0
1,0,m,6605,17395.0,3,24260,27.22588623248145,base r0=3.5 f=0,46,257.0
2,5,f,3128,17962.0,0,21442,14.588191400055964,base r0=3.5 f=0,46,352.0
3,5,m,3281,19035.0,1,22672,14.471594918842626,base r0=3.5 f=0,46,355.0
4,10,f,1988,19249.0,1,21655,9.180327868852459,base r0=3.5 f=0,46,417.0
5,10,m,2078,20404.0,1,22939,9.058808143336677,base r0=3.5 f=0,46,456.0
6,15,f,2292,20413.0,0,23135,9.907067214177653,base r0=3.5 f=0,46,430.0
7,15,m,2508,22094.0,0,25087,9.997209710208473,base r0=3.5 f=0,46,485.0
8,20,f,9652,46044.0,1,56489,17.086512418346935,base r0=3.5 f=0,46,792.0
9,20,m,10655,50077.0,9,61621,17.291183200532288,base r0=3.5 f=0,46,880.0
10,30,f,9842,51960.0,1,62744,15.685962004335074,base r0=3.5 f=0,46,941.0
11,30,m,10482,53990.0,7,65494,16.00451949796928,base r0=3.5 f=0,46,1015.0
12,40,f,10457,51021.0,5,62332,16.776294680100108,base r0=3.5 f=0,46,849.0
13,40,m,10683,51650.0,17,63253,16.889317502727145,base r0=3.5 f=0,46,903.0
14,50,f,16638,63132.0,42,80774,20.598212296035854,base r0=3.5 f=0,46,962.0
15,50,m,16701,63630.0,64,81519,20.487248371545284,base r0=3.5 f=0,46,1124.0
16,60,f,19987,43379.0,67,64018,31.22090662001312,base r0=3.5 f=0,46,585.0
17,60,m,18643,40785.0,108,60075,31.032875572201412,base r0=3.5 f=0,46,539.0
18,70,f,38130,51385.0,886,90875,41.95873452544704,base r0=3.5 f=0,46,474.0
19,70,m,27810,37786.0,660,66581,41.76867274447665,base r0=3.5 f=0,46,325.0
20,All,,227917,757806.0,1874,1000000,22.791700000000002,base r0=3.5 f=0,46,12403.0
0,0,f,5520,17192.0,1,23035,23.96353375298459,base r0=3.5 f=0,47,322.0
1,0,m,5719,18221.0,3,24260,23.57378400659522,base r0=3.5 f=0,47,317.0
2,5,f,2490,18538.0,0,21442,11.612722693778565,base r0=3.5 f=0,47,414.0
3,5,m,2642,19605.0,1,22672,11.653140437544106,base r0=3.5 f=0,47,424.0
4,10,f,1539,19619.0,1,21655,7.106903717386285,base r0=3.5 f=0,47,496.0
5,10,m,1597,20796.0,1,22939,6.961942543266924,base r0=3.5 f=0,47,545.0
6,15,f,1745,20862.0,0,23135,7.542684244650961,base r0=3.5 f=0,47,528.0
7,15,m,1936,22557.0,0,25087,7.717144337704787,base r0=3.5 f=0,47,594.0
8,20,f,7958,47575.0,1,56489,14.087698489971498,base r0=3.5 f=0,47,955.0
9,20,m,8681,51868.0,9,61621,14.087729832362344,base r0=3.5 f=0,47,1063.0
10,30,f,7954,53661.0,1,62744,12.676909345913554,base r0=3.5 f=0,47,1128.0
11,30,m,8475,55787.0,7,65494,12.940116651907044,base r0=3.5 f=0,47,1225.0
12,40,f,8491,52832.0,5,62332,13.622216518000386,base r0=3.5 f=0,47,1004.0
13,40,m,8744,53401.0,17,63253,13.823850252161954,base r0=3.5 f=0,47,1091.0
14,50,f,13930,65612.0,44,80774,17.24564835219254,base r0=3.5 f=0,47,1188.0
15,50,m,13940,66162.0,64,81519,17.100307903678896,base r0=3.5 f=0,47,1353.0
16,60,f,17534,45710.0,68,64018,27.38917179543253,base r0=3.5 f=0,47,706.0
17,60,m,16258,43045.0,110,60075,27.062838119017897,base r0=3.5 f=0,47,662.0
18,70,f,34573,54840.0,899,90875,38.044566712517195,base r0=3.5 f=0,47,563.0
19,70,m,25316,40195.0,668,66581,38.02285937429597,base r0=3.5 f=0,47,402.0
20,All,,195042,788078.0,1900,1000000,19.5042,base r0=3.5 f=0,47,14980.0
0,0,f,4758,17890.0,1,23035,20.655524202300846,base r0=3.5 f=0,48,386.0
1,0,m,4960,18919.0,3,24260,20.44517724649629,base r0=3.5 f=0,48,378.0
2,5,f,2001,18948.0,0,21442,9.332151851506389,base r0=3.5 f=0,48,493.0
3,5,m,2141,20030.0,1,22672,9.443366266760762,base r0=3.5 f=0,48,500.0
4,10,f,1163,19894.0,1,21655,5.370584160701916,base r0=3.5 f=0,48,597.0
5,10,m,1194,21069.0,1,22939,5.205109202667946,base r0=3.5 f=0,48,675.0
6,15,f,1307,21195.0,0,23135,5.6494488869677975,base r0=3.5 f=0,48,633.0
7,15,m,1488,22877.0,0,25087,5.931358871128473,base r0=3.5 f=0,48,722.0
8,20,f,6453,48888.0,2,56489,11.423462975092496,base r0=3.5 f=0,48,1146.0
9,20,m,7109,53234.0,9,61621,11.536651466220931,base r0=3.5 f=0,48,1269.0
10,30,f,6407,54964.0,1,62744,10.211334948361596,base r0=3.5 f=0,48,1372.0
11,30,m,6833,57177.0,7,65494,10.433016764894495,base r0=3.5 f=0,48,1477.0
12,40,f,6916,54184.0,5,62332,11.095424501058847,base r0=3.5 f=0,48,1227.0
13,40,m,7118,54796.0,17,63253,11.25322119108975,base r0=3.5 f=0,48,1322.0
14,50,f,11601,67676.0,44,80774,14.362294797830986,base r0=3.5 f=0,48,1453.0
15,50,m,11566,68281.0,68,81519,14.188103386940467,base r0=3.5 f=0,48,1604.0
16,60,f,15355,47723.0,70,64018,23.98544159455153,base r0=3.5 f=0,48,870.0
17,60,m,14225,44918.0,111,60075,23.67873491468997,base r0=3.5 f=0,48,821.0
18,70,f,31454,57821.0,919,90875,34.61237964236589,base r0=3.5 f=0,48,681.0
19,70,m,22967,42431.0,678,66581,34.49482585121882,base r0=3.5 f=0,48,505.0
20,All,,167016,812915.0,1938,1000000,16.7016,base r0=3.5 f=0,48,18131.0
0,0,f,4083,18490.0,1,23035,17.725200781419577,base r0=3.5 f=0,49,461.0
1,0,m,4297,19512.0,3,24260,17.712283594394066,base r0=3.5 f=0,49,448.0
2,5,f,1596,19267.0,0,21442,7.443335509747224,base r0=3.5 f=0,49,579.0
3,5,m,1693,20359.0,1,22672,7.467360621030346,base r0=3.5 f=0,49,619.0
4,10,f,892,20048.0,1,21655,4.119141075963981,base r0=3.5 f=0,49,714.0
5,10,m,914,21221.0,1,22939,3.984480578926719,base r0=3.5 f=0,49,803.0
6,15,f,1015,21366.0,0,23135,4.387291981845689,base r0=3.5 f=0,49,754.0
7,15,m,1153,23063.0,0,25087,4.596005899469844,base r0=3.5 f=0,49,871.0
8,20,f,5330,49774.0,2,56489,9.435465311830622,base r0=3.5 f=0,49,1383.0
9,20,m,5815,54274.0,9,61621,9.436718001979845,base r0=3.5 f=0,49,1523.0
10,30,f,5174,55906.0,1,62744,8.246206808619151,base r0=3.5 f=0,49,1663.0
11,30,m,5553,58182.0,7,65494,8.478639264665464,base r0=3.5 f=0,49,1752.0
12,40,f,5628,55211.0,5,62332,9.029070140537765,base r0=3.5 f=0,49,1488.0
13,40,m,5848,55796.0,17,63253,9.245411284840245,base r0=3.5 f=0,49,1592.0
14,50,f,9631,69309.0,46,80774,11.923391190234481,base r0=3.5 f=0,49,1788.0
15,50,m,9657,69888.0,69,81519,11.846318036286018,base r0=3.5 f=0,49,1905.0
16,60,f,13492,49410.0,71,64018,21.075322565528445,base r0=3.5 f=0,49,1045.0
17,60,m,12477,46499.0,113,60075,20.76903870162297,base r0=3.5 f=0,49,986.0
18,70,f,28550,60502.0,943,90875,31.41678129298487,base r0=3.5 f=0,49,880.0
19,70,m,20880,44367.0,695,66581,31.360297982908037,base r0=3.5 f=0,49,639.0
20,All,,143678,832444.0,1985,1000000,14.3678,base r0=3.5 f=0,49,21893.0
0,0,f,3526,18955.0,1,23035,15.307141306707184,base r0=3.5 f=0,50,553.0
1,0,m,3716,19999.0,3,24260,15.317394888705687,base r0=3.5 f=0,50,542.0
2,5,f,1276,19470.0,0,21442,5.950937412554799,base r0=3.5 f=0,50,696.0
3,5,m,1362,20567.0,1,22672,6.00741002117149,base r0=3.5 f=0,50,742.0
4,10,f,694,20100.0,1,21655,3.20480258600785,base r0=3.5 f=0,50,860.0
5,10,m,691,21299.0,1,22939,3.0123370678756705,base r0=3.5 f=0,50,948.0
6,15,f,807,21427.0,0,23135,3.4882213097039116,base r0=3.5 f=0,50,901.0
7,15,m,881,23176.0,0,25087,3.511779009048511,base r0=3.5 f=0,50,1030.0
8,20,f,4381,50441.0,2,56489,7.755492219724195,base r0=3.5 f=0,50,1665.0
9,20,m,4806,54957.0,9,61621,7.799289203355999,base r0=3.5 f=0,50,1849.0
10,30,f,4258,56507.0,1,62744,6.786306260359557,base r0=3.5 f=0,50,1978.0
11,30,m,4532,58862.0,7,65494,6.919717836748404,base r0=3.5 f=0,50,2093.0
12,40,f,4645,55886.0,5,62332,7.452031059487904,base r0=3.5 f=0,50,1796.0
13,40,m,4787,56535.0,17,63253,7.568020489146759,base r0=3.5 f=0,50,1914.0
