gender,age_from,age_to,family,cnt,age,nrep,agegroup,deathrate,contacts_mean,family_factor,portion
m,80,80,verwitwet_lp,32.0,80,1,70,0.0586,6.89,0,3.854529432843455e-07
m,81,81,geschieden,14054.0,81,1,70,0.0665,6.89,0,0.0001692861145286935
m,81,81,geschieden_lp,8.0,81,1,70,0.0665,6.89,0,9.636323582108638e-08
m,81,81,ledig,10429.0,81,1,70,0.0665,6.89,0,0.00012562152329726373
m,81,81,verheiratet,212741.0,81,1,70,0.0665,6.89,1,0.0025625513939767173
m,81,81,verheiratet_lp,149.0,81,1,70,0.0665,6.89,0,1.7947652671677338e-06
m,81,81,verwitwet,48559.0,81,1,70,0.0665,6.89,0,0.0005849127960295166
m,81,81,verwitwet_lp,35.0,81,1,70,0.0665,6.89,0,4.215891567172529e-07
m,82,82,geschieden,11811.0,82,1,70,0.0748,6.89,0,0.0001422682722853564
m,82,82,geschieden_lp,4.0,82,1,70,0.0748,6.89,0,4.818161791054319e-08
m,82,82,ledig,8837.0,82,1,70,0.0748,6.89,0,0.00010644523936886754
m,82,82,verheiratet,187780.0,82,1,70,0.0748,6.89,1,0.00226188605281045
m,82,82,verheiratet_lp,131.0,82,1,70,0.0748,6.89,0,1.5779479865702895e-06
m,82,82,verwitwet,48260.0,82,1,70,0.0748,6.89,0,0.0005813112200907036
m,82,82,verwitwet_lp,33.0,82,1,70,0.0748,6.89,0,3.974983477619813e-07
m,83,83,geschieden,9655.0,83,1,70,0.0848,6.89,0,0.00011629838023157362
m,83,83,geschieden_lp,4.0,83,1,70,0.0848,6.89,0,4.818161791054319e-08
m,83,83,ledig,7118.0,83,1,70,0.0848,6.89,0,8.57391890718116e-05
m,83,83,verheiratet,163021.0,83,1,70,0.0848,6.89,1,0.001963653883348665
m,83,83,verheiratet_lp,85.0,83,1,70,0.0848,6.89,0,1.0238593805990428e-06
m,83,83,verwitwet,47309.0,83,1,70,0.0848,6.89,0,0.0005698560404324719
m,83,83,verwitwet_lp,23.0,83,1,70,0.0848,6.89,0,2.7704430298562335e-07
m,84,84,geschieden,7494.0,84,1,70,0.0953,6.89,0,9.026826115540267e-05
m,84,84,geschieden_lp,5.0,84,1,70,0.0953,6.89,0,6.022702238817899e-08
m,84,84,ledig,5568.0,84,1,70,0.0953,6.89,0,6.706881213147613e-05
m,84,84,verheiratet,133725.0,84,1,70,0.0953,6.89,1,0.001610771713771847
m,84,84,verheiratet_lp,71.0,84,1,70,0.0953,6.89,0,8.552237179121417e-07
m,84,84,verwitwet,44103.0,84,1,70,0.0953,6.89,0,0.0005312384736771716
m,84,84,verwitwet_lp,19.0,84,1,70,0.0953,6.89,0,2.2886268507508015e-07
m,85,100,geschieden,1361.9375,85,16,70,0.1075,6.89,0,1.6405088060760103e-05
m,85,100,geschieden_lp,0.1875,85,16,70,0.1075,6.89,0,2.258513339556712e-09
m,85,100,ledig,1118.5,85,16,70,0.1075,6.89,0,1.347278490823564e-05
m,85,100,verheiratet,27034.6875,85,16,70,0.1075,6.89,1,0.00032564374586398453
m,85,100,verheiratet_lp,15.125,85,16,70,0.1075,6.89,0,1.8218674272424145e-07
m,85,100,verwitwet,16581.9375,85,16,70,0.1075,6.89,0,0.00019973614421037693
m,85,100,verwitwet_lp,5.9375,85,16,70,0.1075,6.89,0,7.151958908596254e-08
m,85,100,geschieden,1361.9375,86,16,70,0.12,6.89,0,1.6405088060760103e-05
m,85,100,geschieden_lp,0.1875,86,16,70,0.12,6.89,0,2.258513339556712e-09
m,85,100,ledig,1118.5,86,16,70,0.12,6.89,0,1.347278490823564e-05
m,85,100,verheiratet,27034.6875,86,16,70,0.12,6.89,1,0.00032564374586398453
m,85,100,verheiratet_lp,15.125,86,16,70,0.12,6.89,0,1.8218674272424145e-07
m,85,100,verwitwet,16581.9375,86,16,70,0.12,6.89,0,0.00019973614421037693
m,85,100,verwitwet_lp,5.9375,86,16,70,0.12,6.89,0,7.151958908596254e-08
m,85,100,geschieden,1361.9375,87,16,70,0.133,6.89,0,1.6405088060760103e-05
m,85,100,geschieden_lp,0.1875,87,16,70,0.133,6.89,0,2.258513339556712e-09
m,85,100,ledig,1118.5,87,16,70,0.133,6.89,0,1.347278490823564e-05
m,85,100,verheiratet,27034.6875,87,16,70,0.133,6.89,1,0.00032564374586398453
m,85,100,verheiratet_lp,15.125,87,16,70,0.133,6.89,0,1.8218674272424145e-07
m,85,100,verwitwet,16581.9375,87,16,70,0.133,6.89,0,0.00019973614421037693
m,85,100,verwitwet_lp,5.9375,87,16,70,0.133,6.89,0,7.151958908596254e-08
m,85,100,geschieden,1361.9375,88,16,70,0.1475,6.89,0,1.6405088060760103e-05
m,85,100,geschieden_lp,0.1875,88,16,70,0.1475,6.89,0,2.258513339556712e-09
m,85,100,ledig,1118.5,88,16,70,0.1475,6.89,0,1.347278490823564e-05
m,85,100,verheiratet,27034.6875,88,16,70,0.1475,6.89,1,0.00032564374586398453
m,85,100,verheiratet_lp,15.125,88,16,70,0.1475,6.89,0,1.8218674272424145e-07
m,85,100,verwitwet,16581.9375,88,16,70,0.1475,6.89,0,0.00019973614421037693
m,85,100,verwitwet_lp,5.9375,88,16,70,0.1475,6.89,0,7.151958908596254e-08
m,85,100,geschieden,1361.9375,89,16,70,0.1624,6.89,0,1.6405088060760103e-05
m,85,100,geschieden_lp,0.1875,89,16,70,0.1624,6.89,0,2.258513339556712e-09
m,85,100,ledig,1118.5,89,16,70,0.1624,6.89,0,1.347278490823564e-05
m,85,100,verheiratet,27034.6875,89,16,70,0.1624,6.89,1,0.00032564374586398453
m,85,100,verheiratet_lp,15.125,89,16,70,0.1624,6.89,0,1.8218674272424145e-07
m,85,100,verwitwet,16581.9375,89,16,70,0.1624,6.89,0,0.00019973614421037693
m,85,100,verwitwet_lp,5.9375,89,16,70,0.1624,6.89,0,7.151958908596254e-08
m,85,100,geschieden,1361.9375,90,16,70,0.1796,6.89,0,1.6405088060760103e-05
m,85,100,geschieden_lp,0.1875,90,16,70,0.1796,6.89,0,2.258513339556712e-09
m,85,100,ledig,1118.5,90,16,70,0.1796,6.89,0,1.347278490823564e-05
m,85,100,verheiratet,27034.6875,90,16,70,0.1796,6.89,1,0.00032564374586398453
m,85,100,verheiratet_lp,15.125,90,16,70,0.1796,6.89,0,1.8218674272424145e-07
m,85,100,verwitwet,16581.9375,90,16,70,0.1796,6.89,0,0.00019973614421037693
m,85,100,verwitwet_lp,5.9375,90,16,70,0.1796,6.89,0,7.151958908596254e-08
m,85,100,geschieden,1361.9375,91,16,70,0.2024,6.89,0,1.6405088060760103e-05
m,85,100,geschieden_lp,0.1875,91,16,70,0.2024,6.89,0,2.258513339556712e-09
m,85,100,ledig,1118.5,91,16,70,0.2024,6.89,0,1.347278490823564e-05
m,85,100,verheiratet,27034.6875,91,16,70,0.2024,6.89,1,0.00032564374586398453
m,85,100,verheiratet_lp,15.125,91,16,70,0.2024,6.89,0,1.8218674272424145e-07
m,85,100,verwitwet,16581.9375,91,16,70,0.2024,6.89,0,0.00019973614421037693
m,85,100,verwitwet_lp,5.9375,91,16,70,0.2024,6.89,0,7.151958908596254e-08
m,85,100,geschieden,1361.9375,92,16,70,0.2242,6.89,0,1.6405088060760103e-05
m,85,100,geschieden_lp,0.1875,92,16,70,0.2242,6.89,0,2.258513339556712e-09
m,85,100,ledig,1118.5,92,16,70,0.2242,6.89,0,1.347278490823564e-05
m,85,100,verheiratet,27034.6875,92,16,70,0.2242,6.89,1,0.00032564374586398453
m,85,100,verheiratet_lp,15.125,92,16,70,0.2242,6.89,0,1.8218674272424145e-07
m,85,100,verwitwet,16581.9375,92,16,70,0.2242,6.89,0,0.00019973614421037693
m,85,100,verwitwet_lp,5.9375,92,16,70,0.2242,6.89,0,7.151958908596254e-08
m,85,100,geschieden,1361.9375,93,16,70,0.2438,6.89,0,1.6405088060760103e-05
m,85,100,geschieden_lp,0.1875,93,16,70,0.2438,6.89,0,2.258513339556712e-09
m,85,100,ledig,1118.5,93,16,70,0.2438,6.89,0,1.347278490823564e-05
m,85,100,verheiratet,27034.6875,93,16,70,0.2438,6.89,1,0.00032564374586398453
m,85,100,verheiratet_lp,15.125,93,16,70,0.2438,6.89,0,1.8218674272424145e-07
m,85,100,verwitwet,16581.9375,93,16,70,0.2438,6.89,0,0.00019973614421037693
m,85,100,verwitwet_lp,5.9375,93,16,70,0.2438,6.89,0,7.151958908596254e-08
m,85,100,geschieden,1361.9375,94,16,70,0.2735,6.89,0,1.6405088060760103e-05
m,85,100,geschieden_lp,0.1875,94,16,70,0.2735,6.89,0,2.258513339556712e-09
m,85,100,ledig,1118.5,94,16,70,0.2735,6.89,0,1.347278490823564e-05
m,85,100,verheiratet,27034.6875,94,16,70,0.2735,6.89,1,0.00032564374586398453
m,85,100,verheiratet_lp,15.125,94,16,70,0.2735,6.89,0,1.8218674272424145e-07
m,85,100,verwitwet,16581.9375,94,16,70,0.2735,6.89,0,0.00019973614421037693
m,85,100,verwitwet_lp,5.9375,94,16,70,0.2735,6.89,0,7.151958908596254e-08
m,85,100,geschieden,1361.9375,95,16,70,0.2859,6.89,0,1.6405088060760103e-05
m,85,100,geschieden_lp,0.1875,95,16,70,0.2859,6.89,0,2.258513339556712e-09
m,85,100,ledig,1118.5,95,16,70,0.2859,6.89,0,1.347278490823564e-05
m,85,100,verheiratet,27034.6875,95,16,70,0.2859,6.89,1,0.00032564374586398453
m,85,100,verheiratet_lp,15.125,95,16,70,0.2859,6.89,0,1.8218674272424145e-07
m,85,100,verwitwet,16581.9375,95,16,70,0.2859,6.89,0,0.00019973614421037693
m,85,100,verwitwet_lp,5.9375,95,16,70,0.2859,6.89,0,7.151958908596254e-08
m,85,100,geschieden,1361.9375,96,16,70,0.3126,6.89,0,1.6405088060760103e-05
m,85,100,geschieden_lp,0.1875,96,16,70,0.3126,6.89,0,2.258513339556712e-09
m,85,100,ledig,1118.5,96,16,70,0.3126,6.89,0,1.347278490823564e-05
m,85,100,verheiratet,27034.6875,96,16,70,0.3126,6.89,1,0.00032564374586398453
m,85,100,verheiratet_lp,15.125,96,16,70,0.3126,6.89,0,1.8218674272424145e-07
m,85,100,verwitwet,16581.9375,96,16,70,0.3126,6.89,0,0.00019973614421037693
m,85,100,verwitwet_lp,5.9375,96,16,70,0.3126,6.89,0,7.151958908596254e-08
m,85,100,geschieden,1361.9375,97,16,70,0.33799999999999997,6.89,0,1.6405088060760103e-05
m,85,100,geschieden_lp,0.1875,97,16,70,0.33799999999999997,6.89,0,2.258513339556712e-09
m,85,100,ledig,1118.5,97,16,70,0.33799999999999997,6.89,0,1.347278490823564e-05
m,85,100,verheiratet,27034.6875,97,16,70,0.33799999999999997,6.89,1,0.00032564374586398453
m,85,100,verheiratet_lp,15.125,97,16,70,0.33799999999999997,6.89,0,1.8218674272424145e-07
m,85,100,verwitwet,16581.9375,97,16,70,0.33799999999999997,6.89,0,0.00019973614421037693
m,85,100,verwitwet_lp,5.9375,97,16,70,0.33799999999999997,6.89,0,7.151958908596254e-08
m,85,100,geschieden,1361.9375,98,16,70,0.3616,6.89,0,1.6405088060760103e-05
m,85,100,geschieden_lp,0.1875,98,16,70,0.3616,6.89,0,2.258513339556712e-09
m,85,100,ledig,1118.5,98,16,70,0.3616,6.89,0,1.347278490823564e-05
m,85,100,verheiratet,27034.6875,98,16,70,0.3616,6.89,1,0.00032564374586398453
m,85,100,verheiratet_lp,15.125,98,16,70,0.3616,6.89,0,1.8218674272424145e-07
m,85,100,verwitwet,16581.9375,98,16,70,0.3616,6.89,0,0.00019973614421037693
m,85,100,verwitwet_lp,5.9375,98,16,70,0.3616,6.89,0,7.151958908596254e-08
m,85,100,geschieden,1361.9375,99,16,70,0.3847,6.89,0,1.6405088060760103e-05
m,85,100,geschieden_lp,0.1875,99,16,70,0.3847,6.89,0,2.258513339556712e-09
m,85,100,ledig,1118.5,99,16,70,0.3847,6.89,0,1.347278490823564e-05
m,85,100,verheiratet,27034.6875,99,16,70,0.3847,6.89,1,0.00032564374586398453
m,85,100,verheiratet_lp,15.125,99,16,70,0.3847,6.89,0,1.8218674272424145e-07
m,85,100,verwitwet,16581.9375,99,16,70,0.3847,6.89,0,0.00019973614421037693
m,85,100,verwitwet_lp,5.9375,99,16,70,0.3847,6.89,0,7.151958908596254e-08
m,85,100,geschieden,1361.9375,100,16,70,0.4072,6.89,0,1.6405088060760103e-05
m,85,100,geschieden_lp,0.1875,100,16,70,0.4072,6.89,0,2.258513339556712e-09
m,85,100,ledig,1118.5,100,16,70,0.4072,6.89,0,1.347278490823564e-05
m,85,100,verheiratet,27034.6875,100,16,70,0.4072,6.89,1,0.00032564374586398453
m,85,100,verheiratet_lp,15.125,100,16,70,0.4072,6.89,0,1.8218674272424145e-07
m,85,100,verwitwet,16581.9375,100,16,70,0.4072,6.89,0,0.00019973614421037693
m,85,100,verwitwet_lp,5.9375,100,16,70,0.4072,6.89,0,7.151958908596254e-08
