Kennung;Bezeichnung;Alter_von;Insgesamt;männlich;weiblich
65;Gießen, Regierungsbezirk;35;12023;6190;5833
65;Gießen, Regierungsbezirk;36;12297;6324;5973
65;Gießen, Regierungsbezirk;37;12379;6258;6121
65;Gießen, Regierungsbezirk;38;12653;6424;6229
65;Gießen, Regierungsbezirk;39;11907;6030;5877
65;Gießen, Regierungsbezirk;40;11866;6009;5857
65;Gießen, Regierungsbezirk;41;11637;5723;5914
65;Gießen, Regierungsbezirk;42;11740;5846;5894
65;Gießen, Regierungsbezirk;43;11387;5663;5724
65;Gießen, Regierungsbezirk;44;11723;5843;5880
65;Gießen, Regierungsbezirk;45;11578;5686;5892
65;Gießen, Regierungsbezirk;46;12851;6294;6557
65;Gießen, Regierungsbezirk;47;13783;6816;6967
65;Gießen, Regierungsbezirk;48;14595;7240;7355
65;Gießen, Regierungsbezirk;49;15683;7718;7965
65;Gießen, Regierungsbezirk;50;16199;8176;8023
65;Gießen, Regierungsbezirk;51;16884;8353;8531
65;Gießen, Regierungsbezirk;52;17053;8514;8539
65;Gießen, Regierungsbezirk;53;17510;8908;8602
65;Gießen, Regierungsbezirk;54;17924;8907;9017
65;Gießen, Regierungsbezirk;55;17817;8889;8928
65;Gießen, Regierungsbezirk;56;17056;8691;8365
65;Gießen, Regierungsbezirk;57;17284;8631;8653
65;Gießen, Regierungsbezirk;58;16391;8085;8306
65;Gießen, Regierungsbezirk;59;15871;7940;7931
65;Gießen, Regierungsbezirk;60;15313;7641;7672
65;Gießen, Regierungsbezirk;61;14707;7302;7405
65;Gießen, Regierungsbezirk;62;14171;7005;7166
65;Gießen, Regierungsbezirk;63;13412;6602;6810
65;Gießen, Regierungsbezirk;64;13151;6497;6654
65;Gießen, Regierungsbezirk;65;12573;6101;6472
65;Gießen, Regierungsbezirk;66;12474;6068;6406
65;Gießen, Regierungsbezirk;67;12369;6022;6347
65;Gießen, Regierungsbezirk;68;12385;6065;6320
65;Gießen, Regierungsbezirk;69;11819;5702;6117
65;Gießen, Regierungsbezirk;70;10797;5244;5553
65;Gießen, Regierungsbezirk;71;10080;4770;5310
65;Gießen, Regierungsbezirk;72;8294;3909;4385
65;Gießen, Regierungsbezirk;73;6349;2976;3373
65;Gießen, Regierungsbezirk;74;8484;4025;4459
65;Gießen, Regierungsbezirk;75;47163;21359;25804
65;Gießen, Regierungsbezirk;80;37670;15806;21864
65;Gießen, Regierungsbezirk;85;18483;6656;11827
65;Gießen, Regierungsbezirk;90;10257;2880;7377
66;Kassel, Regierungsbezirk;0;10675;5487;5188
66;Kassel, Regierungsbezirk;1;11168;5821;5347
66;Kassel, Regierungsbezirk;2;11249;5778;5471
66;Kassel, Regierungsbezirk;3;10754;5562;5192
66;Kassel, Regierungsbezirk;4;10643;5411;5232
66;Kassel, Regierungsbezirk;5;10400;5316;5084
66;Kassel, Regierungsbezirk;6;10304;5355;4949
66;Kassel, Regierungsbezirk;7;10244;5319;4925
66;Kassel, Regierungsbezirk;8;10462;5482;4980
66;Kassel, Regierungsbezirk;9;10290;5322;4968
66;Kassel, Regierungsbezirk;10;10393;5265;5128
66;Kassel, Regierungsbezirk;11;10702;5555;5147
66;Kassel, Regierungsbezirk;12;10697;5548;5149
66;Kassel, Regierungsbezirk;13;10868;5514;5354
66;Kassel, Regierungsbezirk;14;11265;5737;5528
66;Kassel, Regierungsbezirk;15;11123;5686;5437
66;Kassel, Regierungsbezirk;16;11518;5985;5533
66;Kassel, Regierungsbezirk;17;12157;6327;5830
66;Kassel, Regierungsbezirk;18;12809;6693;6116
66;Kassel, Regierungsbezirk;19;12926;6940;5986
66;Kassel, Regierungsbezirk;20;13336;7056;6280
66;Kassel, Regierungsbezirk;21;14475;7797;6678
66;Kassel, Regierungsbezirk;22;13988;7479;6509
66;Kassel, Regierungsbezirk;23;14094;7529;6565
66;Kassel, Regierungsbezirk;24;14108;7468;6640
66;Kassel, Regierungsbezirk;25;14451;7757;6694
66;Kassel, Regierungsbezirk;26;14434;7683;6751
66;Kassel, Regierungsbezirk;27;14701;7931;6770
66;Kassel, Regierungsbezirk;28;15559;8209;7350
66;Kassel, Regierungsbezirk;29;14839;7868;6971
66;Kassel, Regierungsbezirk;30;15170;8098;7072
66;Kassel, Regierungsbezirk;31;14917;7829;7088
66;Kassel, Regierungsbezirk;32;14369;7653;6716
66;Kassel, Regierungsbezirk;33;13661;7208;6453
66;Kassel, Regierungsbezirk;34;14109;7323;6786
66;Kassel, Regierungsbezirk;35;13823;7153;6670
66;Kassel, Regierungsbezirk;36;13897;7166;6731
66;Kassel, Regierungsbezirk;37;13825;7081;6744
66;Kassel, Regierungsbezirk;38;14012;7138;6874
66;Kassel, Regierungsbezirk;39;13338;6682;6656
66;Kassel, Regierungsbezirk;40;13216;6544;6672
66;Kassel, Regierungsbezirk;41;13366;6650;6716
66;Kassel, Regierungsbezirk;42;13541;6672;6869
66;Kassel, Regierungsbezirk;43;13022;6490;6532
66;Kassel, Regierungsbezirk;44;13675;6788;6887
66;Kassel, Regierungsbezirk;45;14048;6902;7146
66;Kassel, Regierungsbezirk;46;15227;7596;7631
66;Kassel, Regierungsbezirk;47;16708;8222;8486
66;Kassel, Regierungsbezirk;48;17610;8648;8962
66;Kassel, Regierungsbezirk;49;19001;9462;9539
66;Kassel, Regierungsbezirk;50;19765;9966;9799
66;Kassel, Regierungsbezirk;51;20050;10206;9844
66;Kassel, Regierungsbezirk;52;20537;10270;10267
66;Kassel, Regierungsbezirk;53;20845;10398;10447
66;Kassel, Regierungsbezirk;54;21217;10830;10387
66;Kassel, Regierungsbezirk;55;20931;10526;10405
66;Kassel, Regierungsbezirk;56;20624;10260;10364
66;Kassel, Regierungsbezirk;57;19965;9955;10010
66;Kassel, Regierungsbezirk;58;19416;9695;9721
66;Kassel, Regierungsbezirk;59;18926;9392;9534
66;Kassel, Regierungsbezirk;60;18011;8947;9064
66;Kassel, Regierungsbezirk;61;17528;8725;8803
66;Kassel, Regierungsbezirk;62;16840;8343;8497
66;Kassel, Regierungsbezirk;63;16154;7983;8171
66;Kassel, Regierungsbezirk;64;15862;7796;8066
66;Kassel, Regierungsbezirk;65;15070;7300;7770
66;Kassel, Regierungsbezirk;66;15190;7314;7876
66;Kassel, Regierungsbezirk;67;14856;7194;7662
66;Kassel, Regierungsbezirk;68;14766;7019;7747
66;Kassel, Regierungsbezirk;69;14597;7073;7524
66;Kassel, Regierungsbezirk;70;13697;6576;7121
66;Kassel, Regierungsbezirk;71;12696;6088;6608
66;Kassel, Regierungsbezirk;72;10752;5189;5563
66;Kassel, Regierungsbezirk;73;8161;3877;4284
66;Kassel, Regierungsbezirk;74;11265;5358;5907
66;Kassel, Regierungsbezirk;75;61643;27870;33773
66;Kassel, Regierungsbezirk;80;48282;20280;28002
66;Kassel, Regierungsbezirk;85;23642;8431;15211
66;Kassel, Regierungsbezirk;90;13368;3542;9826
71;Koblenz, Stat. Region;0;13400;6886;6514
71;Koblenz, Stat. Region;1;13699;7104;6595
71;Koblenz, Stat. Region;2;13986;7119;6867
71;Koblenz, Stat. Region;3;13417;6885;6532
71;Koblenz, Stat. Region;4;13177;6700;6477
71;Koblenz, Stat. Region;5;12747;6521;6226
71;Koblenz, Stat. Region;6;12714;6642;6072
71;Koblenz, Stat. Region;7;12651;6385;6266
71;Koblenz, Stat. Region;8;12792;6536;6256
71;Koblenz, Stat. Region;9;12651;6542;6109
71;Koblenz, Stat. Region;10;13387;6841;6546
71;Koblenz, Stat. Region;11;13106;6779;6327
71;Koblenz, Stat. Region;12;12950;6618;6332
71;Koblenz, Stat. Region;13;13183;6796;6387
71;Koblenz, Stat. Region;14;13687;7107;6580
71;Koblenz, Stat. Region;15;13985;7156;6829
71;Koblenz, Stat. Region;16;14291;7276;7015
71;Koblenz, Stat. Region;17;14945;7754;7191
71;Koblenz, Stat. Region;18;15882;8296;7586
71;Koblenz, Stat. Region;19;15866;8301;7565
71;Koblenz, Stat. Region;20;15852;8329;7523
71;Koblenz, Stat. Region;21;16146;8531;7615
71;Koblenz, Stat. Region;22;16073;8606;7467
71;Koblenz, Stat. Region;23;15390;8198;7192
71;Koblenz, Stat. Region;24;16185;8549;7636
71;Koblenz, Stat. Region;25;16508;8738;7770
71;Koblenz, Stat. Region;26;17071;8962;8109
71;Koblenz, Stat. Region;27;17294;9130;8164
71;Koblenz, Stat. Region;28;17939;9579;8360
71;Koblenz, Stat. Region;29;17591;9149;8442
71;Koblenz, Stat. Region;30;18036;9507;8529
71;Koblenz, Stat. Region;31;17738;9155;8583
71;Koblenz, Stat. Region;32;17417;8941;8476
71;Koblenz, Stat. Region;33;16800;8634;8166
71;Koblenz, Stat. Region;34;16894;8601;8293
71;Koblenz, Stat. Region;35;16723;8475;8248
71;Koblenz, Stat. Region;36;17425;8907;8518
71;Koblenz, Stat. Region;37;17743;8841;8902
71;Koblenz, Stat. Region;38;17275;8597;8678
71;Koblenz, Stat. Region;39;16737;8342;8395
71;Koblenz, Stat. Region;40;16322;8089;8233
71;Koblenz, Stat. Region;41;16288;8047;8241
71;Koblenz, Stat. Region;42;16235;8119;8116
71;Koblenz, Stat. Region;43;16006;7930;8076
71;Koblenz, Stat. Region;44;16322;8011;8311
71;Koblenz, Stat. Region;45;16596;8186;8410
71;Koblenz, Stat. Region;46;18344;9019;9325
71;Koblenz, Stat. Region;47;20165;10014;10151
71;Koblenz, Stat. Region;48;21231;10518;10713
71;Koblenz, Stat. Region;49;23017;11522;11495
71;Koblenz, Stat. Region;50;24624;12304;12320
71;Koblenz, Stat. Region;51;25254;12488;12766
71;Koblenz, Stat. Region;52;26486;13343;13143
71;Koblenz, Stat. Region;53;26264;13142;13122
71;Koblenz, Stat. Region;54;27065;13577;13488
71;Koblenz, Stat. Region;55;26844;13653;13191
71;Koblenz, Stat. Region;56;26082;12931;13151
71;Koblenz, Stat. Region;57;25887;12925;12962
71;Koblenz, Stat. Region;58;24993;12399;12594
71;Koblenz, Stat. Region;59;24109;12088;12021
71;Koblenz, Stat. Region;60;22891;11433;11458
71;Koblenz, Stat. Region;61;22438;11219;11219
71;Koblenz, Stat. Region;62;21404;10535;10869
71;Koblenz, Stat. Region;63;20811;10271;10540
71;Koblenz, Stat. Region;64;20341;10008;10333
71;Koblenz, Stat. Region;65;19827;9586;10241
71;Koblenz, Stat. Region;66;19528;9487;10041
71;Koblenz, Stat. Region;67;19164;9388;9776
71;Koblenz, Stat. Region;68;19195;9408;9787
71;Koblenz, Stat. Region;69;18650;9146;9504
71;Koblenz, Stat. Region;70;15878;7689;8189
71;Koblenz, Stat. Region;71;14120;6837;7283
71;Koblenz, Stat. Region;72;12580;5994;6586
71;Koblenz, Stat. Region;73;10180;4732;5448
71;Koblenz, Stat. Region;74;13086;6076;7010
71;Koblenz, Stat. Region;75;72889;32948;39941
71;Koblenz, Stat. Region;80;59173;24911;34262
71;Koblenz, Stat. Region;85;28226;10238;17988
71;Koblenz, Stat. Region;90;16017;4246;11771
72;Trier, Stat. Region;0;4662;2430;2232
72;Trier, Stat. Region;1;4889;2516;2373
72;Trier, Stat. Region;2;4905;2528;2377
72;Trier, Stat. Region;3;4893;2552;2341
72;Trier, Stat. Region;4;4801;2477;2324
72;Trier, Stat. Region;5;4584;2355;2229
72;Trier, Stat. Region;6;4450;2283;2167
72;Trier, Stat. Region;7;4439;2250;2189
72;Trier, Stat. Region;8;4684;2451;2233
72;Trier, Stat. Region;9;4591;2360;2231
72;Trier, Stat. Region;10;4600;2378;2222
72;Trier, Stat. Region;11;4674;2409;2265
72;Trier, Stat. Region;12;4578;2480;2098
72;Trier, Stat. Region;13;4693;2377;2316
72;Trier, Stat. Region;14;4765;2467;2298
72;Trier, Stat. Region;15;4860;2482;2378
72;Trier, Stat. Region;16;4856;2478;2378
72;Trier, Stat. Region;17;5064;2650;2414
72;Trier, Stat. Region;18;5652;2941;2711
72;Trier, Stat. Region;19;5747;2969;2778
72;Trier, Stat. Region;20;5975;3053;2922
72;Trier, Stat. Region;21;6537;3441;3096
72;Trier, Stat. Region;22;6409;3369;3040
72;Trier, Stat. Region;23;6270;3211;3059
72;Trier, Stat. Region;24;6349;3291;3058
72;Trier, Stat. Region;25;6819;3563;3256
72;Trier, Stat. Region;26;6754;3569;3185
72;Trier, Stat. Region;27;6927;3671;3256
72;Trier, Stat. Region;28;7104;3692;3412
72;Trier, Stat. Region;29;6908;3635;3273
72;Trier, Stat. Region;30;6978;3638;3340
72;Trier, Stat. Region;31;6763;3484;3279
72;Trier, Stat. Region;32;6558;3334;3224
72;Trier, Stat. Region;33;6467;3355;3112
72;Trier, Stat. Region;34;6476;3290;3186
72;Trier, Stat. Region;35;6424;3286;3138
72;Trier, Stat. Region;36;6674;3410;3264
72;Trier, Stat. Region;37;6686;3447;3239
72;Trier, Stat. Region;38;6404;3180;3224
72;Trier, Stat. Region;39;6225;3179;3046
72;Trier, Stat. Region;40;6098;3112;2986
72;Trier, Stat. Region;41;6150;3077;3073
72;Trier, Stat. Region;42;5891;2951;2940
72;Trier, Stat. Region;43;6016;3021;2995
72;Trier, Stat. Region;44;5864;2937;2927
72;Trier, Stat. Region;45;6178;3162;3016
72;Trier, Stat. Region;46;6647;3348;3299
72;Trier, Stat. Region;47;7025;3498;3527
72;Trier, Stat. Region;48;7516;3720;3796
72;Trier, Stat. Region;49;8061;4039;4022
72;Trier, Stat. Region;50;8502;4413;4089
72;Trier, Stat. Region;51;8596;4411;4185
72;Trier, Stat. Region;52;9176;4708;4468
72;Trier, Stat. Region;53;9278;4656;4622
72;Trier, Stat. Region;54;9360;4740;4620
72;Trier, Stat. Region;55;9390;4692;4698
72;Trier, Stat. Region;56;9053;4632;4421
72;Trier, Stat. Region;57;8995;4544;4451
72;Trier, Stat. Region;58;8345;4143;4202
72;Trier, Stat. Region;59;8154;4146;4008
72;Trier, Stat. Region;60;7895;3929;3966
72;Trier, Stat. Region;61;7709;3959;3750
72;Trier, Stat. Region;62;7427;3687;3740
72;Trier, Stat. Region;63;7263;3533;3730
72;Trier, Stat. Region;64;7302;3647;3655
72;Trier, Stat. Region;65;6799;3402;3397
72;Trier, Stat. Region;66;6750;3366;3384
72;Trier, Stat. Region;67;6351;3240;3111
72;Trier, Stat. Region;68;6359;3142;3217
72;Trier, Stat. Region;69;6030;2952;3078
72;Trier, Stat. Region;70;5234;2603;2631
72;Trier, Stat. Region;71;4459;2209;2250
72;Trier, Stat. Region;72;3777;1914;1863
72;Trier, Stat. Region;73;3188;1512;1676
72;Trier, Stat. Region;74;4026;1916;2110
72;Trier, Stat. Region;75;23351;10442;12909
72;Trier, Stat. Region;80;19308;7988;11320
72;Trier, Stat. Region;85;9777;3467;6310
72;Trier, Stat. Region;90;5613;1455;4158
73;Rheinhessen-Pfalz, Stat. Region;0;19460;9947;9513
73;Rheinhessen-Pfalz, Stat. Region;1;19983;10364;9619
73;Rheinhessen-Pfalz, Stat. Region;2;19888;10326;9562
73;Rheinhessen-Pfalz, Stat. Region;3;19192;9772;9420
73;Rheinhessen-Pfalz, Stat. Region;4;18983;9748;9235
73;Rheinhessen-Pfalz, Stat. Region;5;18250;9295;8955
73;Rheinhessen-Pfalz, Stat. Region;6;17939;9242;8697
73;Rheinhessen-Pfalz, Stat. Region;7;17822;9323;8499
73;Rheinhessen-Pfalz, Stat. Region;8;18039;9306;8733
73;Rheinhessen-Pfalz, Stat. Region;9;17534;9017;8517
73;Rheinhessen-Pfalz, Stat. Region;10;18161;9468;8693
73;Rheinhessen-Pfalz, Stat. Region;11;18191;9450;8741
73;Rheinhessen-Pfalz, Stat. Region;12;17627;9133;8494
73;Rheinhessen-Pfalz, Stat. Region;13;17986;9232;8754
73;Rheinhessen-Pfalz, Stat. Region;14;18258;9554;8704
73;Rheinhessen-Pfalz, Stat. Region;15;18517;9552;8965
73;Rheinhessen-Pfalz, Stat. Region;16;19023;9921;9102
73;Rheinhessen-Pfalz, Stat. Region;17;19557;10162;9395
73;Rheinhessen-Pfalz, Stat. Region;18;21024;10864;10160
73;Rheinhessen-Pfalz, Stat. Region;19;22081;11481;10600
73;Rheinhessen-Pfalz, Stat. Region;20;23074;11770;11304
73;Rheinhessen-Pfalz, Stat. Region;21;24649;12737;11912
73;Rheinhessen-Pfalz, Stat. Region;22;24188;12569;11619
73;Rheinhessen-Pfalz, Stat. Region;23;23949;12450;11499
73;Rheinhessen-Pfalz, Stat. Region;24;24505;12644;11861
73;Rheinhessen-Pfalz, Stat. Region;25;25333;13194;12139
73;Rheinhessen-Pfalz, Stat. Region;26;25543;13080;12463
73;Rheinhessen-Pfalz, Stat. Region;27;26076;13562;12514
73;Rheinhessen-Pfalz, Stat. Region;28;26968;14023;12945
73;Rheinhessen-Pfalz, Stat. Region;29;26355;13721;12634
73;Rheinhessen-Pfalz, Stat. Region;30;27003;13986;13017
73;Rheinhessen-Pfalz, Stat. Region;31;26043;13365;12678
73;Rheinhessen-Pfalz, Stat. Region;32;25874;13308;12566
73;Rheinhessen-Pfalz, Stat. Region;33;24649;12599;12050
73;Rheinhessen-Pfalz, Stat. Region;34;24575;12525;12050
73;Rheinhessen-Pfalz, Stat. Region;35;25009;12742;12267
73;Rheinhessen-Pfalz, Stat. Region;36;25481;12874;12607
73;Rheinhessen-Pfalz, Stat. Region;37;25255;12659;12596
73;Rheinhessen-Pfalz, Stat. Region;38;25151;12532;12619
73;Rheinhessen-Pfalz, Stat. Region;39;24041;12041;12000
73;Rheinhessen-Pfalz, Stat. Region;40;23935;12081;11854
73;Rheinhessen-Pfalz, Stat. Region;41;23568;11695;11873
73;Rheinhessen-Pfalz, Stat. Region;42;23347;11685;11662
73;Rheinhessen-Pfalz, Stat. Region;43;22780;11325;11455
73;Rheinhessen-Pfalz, Stat. Region;44;23076;11358;11718
73;Rheinhessen-Pfalz, Stat. Region;45;23475;11612;11863
73;Rheinhessen-Pfalz, Stat. Region;46;25336;12485;12851
73;Rheinhessen-Pfalz, Stat. Region;47;27844;13854;13990
73;Rheinhessen-Pfalz, Stat. Region;48;28881;14466;14415
73;Rheinhessen-Pfalz, Stat. Region;49;31355;15632;15723
73;Rheinhessen-Pfalz, Stat. Region;50;33000;16468;16532
73;Rheinhessen-Pfalz, Stat. Region;51;33937;16893;17044
73;Rheinhessen-Pfalz, Stat. Region;52;34783;17522;17261
73;Rheinhessen-Pfalz, Stat. Region;53;34846;17557;17289
73;Rheinhessen-Pfalz, Stat. Region;54;35486;17804;17682
73;Rheinhessen-Pfalz, Stat. Region;55;35493;17812;17681
73;Rheinhessen-Pfalz, Stat. Region;56;34722;17387;17335
73;Rheinhessen-Pfalz, Stat. Region;57;34462;17142;17320
73;Rheinhessen-Pfalz, Stat. Region;58;33579;16538;17041
73;Rheinhessen-Pfalz, Stat. Region;59;32233;15954;16279
73;Rheinhessen-Pfalz, Stat. Region;60;30210;14931;15279
73;Rheinhessen-Pfalz, Stat. Region;61;29929;14765;15164
73;Rheinhessen-Pfalz, Stat. Region;62;28732;14208;14524
73;Rheinhessen-Pfalz, Stat. Region;63;27293;13412;13881
73;Rheinhessen-Pfalz, Stat. Region;64;26437;12795;13642
73;Rheinhessen-Pfalz, Stat. Region;65;25771;12429;13342
73;Rheinhessen-Pfalz, Stat. Region;66;25480;12413;13067
73;Rheinhessen-Pfalz, Stat. Region;67;24923;11974;12949
73;Rheinhessen-Pfalz, Stat. Region;68;25133;12124;13009
73;Rheinhessen-Pfalz, Stat. Region;69;23935;11414;12521
73;Rheinhessen-Pfalz, Stat. Region;70;20437;9810;10627
73;Rheinhessen-Pfalz, Stat. Region;71;17979;8489;9490
73;Rheinhessen-Pfalz, Stat. Region;72;16034;7555;8479
73;Rheinhessen-Pfalz, Stat. Region;73;13481;6274;7207
73;Rheinhessen-Pfalz, Stat. Region;74;17765;8198;9567
73;Rheinhessen-Pfalz, Stat. Region;75;95674;43032;52642
73;Rheinhessen-Pfalz, Stat. Region;80;74651;31423;43228
73;Rheinhessen-Pfalz, Stat. Region;85;36900;13352;23548
73;Rheinhessen-Pfalz, Stat. Region;90;19814;5454;14360
81;Stuttgart, Regierungsbezirk;0;41389;21209;20180
81;Stuttgart, Regierungsbezirk;1;41681;21350;20331
81;Stuttgart, Regierungsbezirk;2;41548;21462;20086
81;Stuttgart, Regierungsbezirk;3;40138;20353;19785
81;Stuttgart, Regierungsbezirk;4;39075;20215;18860
81;Stuttgart, Regierungsbezirk;5;37753;19354;18399
81;Stuttgart, Regierungsbezirk;6;36952;18803;18149
81;Stuttgart, Regierungsbezirk;7;36511;18682;17829
81;Stuttgart, Regierungsbezirk;8;37964;19373;18591
81;Stuttgart, Regierungsbezirk;9;37211;19082;18129
81;Stuttgart, Regierungsbezirk;10;38309;19517;18792
81;Stuttgart, Regierungsbezirk;11;38502;19569;18933
81;Stuttgart, Regierungsbezirk;12;38078;19615;18463
81;Stuttgart, Regierungsbezirk;13;38625;19751;18874
81;Stuttgart, Regierungsbezirk;14;39547;20338;19209
81;Stuttgart, Regierungsbezirk;15;39586;20426;19160
81;Stuttgart, Regierungsbezirk;16;40395;20811;19584
81;Stuttgart, Regierungsbezirk;17;41337;21483;19854
81;Stuttgart, Regierungsbezirk;18;43460;22687;20773
81;Stuttgart, Regierungsbezirk;19;44562;23771;20791
81;Stuttgart, Regierungsbezirk;20;45768;24336;21432
81;Stuttgart, Regierungsbezirk;21;48119;25772;22347
81;Stuttgart, Regierungsbezirk;22;48332;25712;22620
81;Stuttgart, Regierungsbezirk;23;48639;25987;22652
81;Stuttgart, Regierungsbezirk;24;50045;26381;23664
81;Stuttgart, Regierungsbezirk;25;52353;27689;24664
81;Stuttgart, Regierungsbezirk;26;53719;28636;25083
81;Stuttgart, Regierungsbezirk;27;55846;29347;26499
81;Stuttgart, Regierungsbezirk;28;59422;30961;28461
81;Stuttgart, Regierungsbezirk;29;57872;30359;27513
81;Stuttgart, Regierungsbezirk;30;59663;31424;28239
81;Stuttgart, Regierungsbezirk;31;57405;30045;27360
81;Stuttgart, Regierungsbezirk;32;57066;29816;27250
81;Stuttgart, Regierungsbezirk;33;55137;28711;26426
81;Stuttgart, Regierungsbezirk;34;54608;28353;26255
81;Stuttgart, Regierungsbezirk;35;53939;27655;26284
81;Stuttgart, Regierungsbezirk;36;55008;28253;26755
81;Stuttgart, Regierungsbezirk;37;54732;27988;26744
81;Stuttgart, Regierungsbezirk;38;55791;28399;27392
81;Stuttgart, Regierungsbezirk;39;52416;26514;25902
81;Stuttgart, Regierungsbezirk;40;51310;26174;25136
81;Stuttgart, Regierungsbezirk;41;51354;25966;25388
81;Stuttgart, Regierungsbezirk;42;50999;25830;25169
81;Stuttgart, Regierungsbezirk;43;50127;25408;24719
81;Stuttgart, Regierungsbezirk;44;51168;25886;25282
81;Stuttgart, Regierungsbezirk;45;50917;25778;25139
81;Stuttgart, Regierungsbezirk;46;54489;27524;26965
81;Stuttgart, Regierungsbezirk;47;58186;29603;28583
81;Stuttgart, Regierungsbezirk;48;60240;30364;29876
81;Stuttgart, Regierungsbezirk;49;63741;32583;31158
81;Stuttgart, Regierungsbezirk;50;66417;33832;32585
81;Stuttgart, Regierungsbezirk;51;67027;34103;32924
81;Stuttgart, Regierungsbezirk;52;68477;34806;33671
81;Stuttgart, Regierungsbezirk;53;67789;34761;33028
81;Stuttgart, Regierungsbezirk;54;68370;35084;33286
81;Stuttgart, Regierungsbezirk;55;67115;34478;32637
81;Stuttgart, Regierungsbezirk;56;64696;33012;31684
81;Stuttgart, Regierungsbezirk;57;63088;31860;31228
81;Stuttgart, Regierungsbezirk;58;60800;30435;30365
81;Stuttgart, Regierungsbezirk;59;58103;29307;28796
81;Stuttgart, Regierungsbezirk;60;54940;27674;27266
81;Stuttgart, Regierungsbezirk;61;52876;26354;26522
81;Stuttgart, Regierungsbezirk;62;51698;25571;26127
81;Stuttgart, Regierungsbezirk;63;48507;23650;24857
81;Stuttgart, Regierungsbezirk;64;46388;22224;24164
81;Stuttgart, Regierungsbezirk;65;44043;21079;22964
81;Stuttgart, Regierungsbezirk;66;43893;20781;23112
81;Stuttgart, Regierungsbezirk;67;42143;19961;22182
81;Stuttgart, Regierungsbezirk;68;42471;19827;22644
81;Stuttgart, Regierungsbezirk;69;41252;19373;21879
81;Stuttgart, Regierungsbezirk;70;38774;18622;20152
81;Stuttgart, Regierungsbezirk;71;36698;17281;19417
81;Stuttgart, Regierungsbezirk;72;31281;14671;16610
81;Stuttgart, Regierungsbezirk;73;27116;12478;14638
81;Stuttgart, Regierungsbezirk;74;34751;16161;18590
81;Stuttgart, Regierungsbezirk;75;189955;85409;104546
81;Stuttgart, Regierungsbezirk;80;145011;61608;83403
81;Stuttgart, Regierungsbezirk;85;71616;26915;44701
81;Stuttgart, Regierungsbezirk;90;37089;10472;26617
82;Karlsruhe, Regierungsbezirk;0;26621;13539;13082
82;Karlsruhe, Regierungsbezirk;1;26661;13661;13000
82;Karlsruhe, Regierungsbezirk;2;26895;13781;13114
82;Karlsruhe, Regierungsbezirk;3;25850;13149;12701
82;Karlsruhe, Regierungsbezirk;4;25377;13157;12220
82;Karlsruhe, Regierungsbezirk;5;24572;12684;11888
82;Karlsruhe, Regierungsbezirk;6;24344;12691;11653
82;Karlsruhe, Regierungsbezirk;7;23845;12260;11585
82;Karlsruhe, Regierungsbezirk;8;24140;12535;11605
82;Karlsruhe, Regierungsbezirk;9;24149;12455;11694
82;Karlsruhe, Regierungsbezirk;10;24665;12702;11963
82;Karlsruhe, Regierungsbezirk;11;24623;12734;11889
82;Karlsruhe, Regierungsbezirk;12;24491;12654;11837
82;Karlsruhe, Regierungsbezirk;13;24786;12810;11976
82;Karlsruhe, Regierungsbezirk;14;25543;13137;12406
82;Karlsruhe, Regierungsbezirk;15;25344;13150;12194
82;Karlsruhe, Regierungsbezirk;16;25948;13548;12400
82;Karlsruhe, Regierungsbezirk;17;26644;13888;12756
82;Karlsruhe, Regierungsbezirk;18;29290;15440;13850
82;Karlsruhe, Regierungsbezirk;19;31993;17156;14837
82;Karlsruhe, Regierungsbezirk;20;33903;18213;15690
82;Karlsruhe, Regierungsbezirk;21;36244;19361;16883
82;Karlsruhe, Regierungsbezirk;22;36248;19212;17036
82;Karlsruhe, Regierungsbezirk;23;36178;19266;16912
82;Karlsruhe, Regierungsbezirk;24;36730;19525;17205
82;Karlsruhe, Regierungsbezirk;25;37584;20045;17539
82;Karlsruhe, Regierungsbezirk;26;37769;20068;17701
82;Karlsruhe, Regierungsbezirk;27;38356;20278;18078
82;Karlsruhe, Regierungsbezirk;28;39781;21180;18601
82;Karlsruhe, Regierungsbezirk;29;39052;20606;18446
82;Karlsruhe, Regierungsbezirk;30;39068;20730;18338
82;Karlsruhe, Regierungsbezirk;31;37695;19753;17942
82;Karlsruhe, Regierungsbezirk;32;37205;19282;17923
82;Karlsruhe, Regierungsbezirk;33;36288;18811;17477
82;Karlsruhe, Regierungsbezirk;34;36022;18670;17352
82;Karlsruhe, Regierungsbezirk;35;35827;18369;17458
82;Karlsruhe, Regierungsbezirk;36;36749;18843;17906
82;Karlsruhe, Regierungsbezirk;37;36572;18470;18102
82;Karlsruhe, Regierungsbezirk;38;36400;18506;17894
82;Karlsruhe, Regierungsbezirk;39;34053;16982;17071
82;Karlsruhe, Regierungsbezirk;40;33252;16654;16598
82;Karlsruhe, Regierungsbezirk;41;32633;16483;16150
82;Karlsruhe, Regierungsbezirk;42;33162;16712;16450
82;Karlsruhe, Regierungsbezirk;43;32032;15990;16042
82;Karlsruhe, Regierungsbezirk;44;32816;16382;16434
82;Karlsruhe, Regierungsbezirk;45;32695;16306;16389
82;Karlsruhe, Regierungsbezirk;46;35410;17680;17730
82;Karlsruhe, Regierungsbezirk;47;38358;19392;18966
